19.00	3	3	8	0.17	2.32	-0.61	-5.1	0.71
19.04	2	2	8	0.17	1.64	-0.61	-5.1	0.89
19.08	2	2	8	0.17	1.2	-0.64	-4.65	0.89
19.12	2	2	7	0.12	0.74	-0.59	-4.34	0.66
19.16	2	2	7	0.06	0.6	-0.69	-3.49	0.64
19.20	1	1	7	0.06	0.6	-0.69	-3.35	0.62
19.24	1	1	6	0.05	0.6	-0.91	-3.35	0.31
19.28	1	1	6	-0.17	0.22	-0.91	-3.35	0.31
19.32	1	1	6	-0.23	0.09	-0.67	-2.88	0.56
19.36	1	0	6	-0.38	-0.13	-0.23	-2.77	0.68
19.40	1	1	6	-0.27	-0.13	-0.08	-2.58	0.68
19.44	4	5	14	-0.27	-0.04	-0.05	0.54	0.19
19.48	5	8	30	-0.13	-0.03	-0.03	0.57	0.19
19.52	5	11	30	-0.09	-0.01	-0.02	0.57	0.19
19.56	7	14	37	-0.09	-0.01	-0.02	0.53	0.13
19.60	9	16	42	0.02	0.01	-0.02	0.53	0.13
19.64	11	19	46	0.03	0.02	-0.02	0.54	0.13
19.68	13	20	52	0.11	0.02	-0.03	0.54	0.15
19.72	17	23	62	0.21	0.01	-0.04	0.55	0.21
19.76	21	23	70	0.21	-0.03	-0.04	0.55	0.31
19.80	24	24	74	0.12	-0.03	-0.03	0.52	0.39
19.84	25	26	77	-0.01	-0.02	-0.01	0.51	0.39
19.88	27	28	78	-0.01	-0.02	-0.01	0.5	0.35
19.92	29	28	80	0.07	-0.01	-0.01	0.5	0.35
19.96	30	23	80	0.19	-0.01	-0.01	0.51	0.38
20.00	33	23	80	0.19	-0.03	-0.01	0.51	0.47
20.04	35	23	79	0.13	-0.07	-0.01	0.49	0.56
20.08	41	30	79	0.03	-0.07	0	0.44	0.57
20.12	43	34	78	-0.02	-0.04	0	0.41	0.57
20.16	45	38	77	-0.02	-0.03	0	0.41	0.56
20.20	47	40	77	-0.01	-0.01	0	0.4	0.54
20.24	48	41	77	-0.01	0	0	0.4	0.54
20.28	48	41	77	-0.01	0.01	0	0.39	0.53
20.32	48	43	77	-0.03	0.01	0	0.39	0.52
20.36	48	44	78	-0.03	0.01	0	0.39	0.5
20.40	48	44	78	0	0.01	0	0.4	0.49
20.44	47	42	78	0.03	0.01	0	0.4	0.49
20.48	47	42	79	0.03	0.01	0	0.4	0.5
20.52	47	43	79	0.03	0	0	0.4	0.51
20.56	48	43	79	0.02	0	0	0.4	0.51
20.60	48	43	79	0.02	0	0	0.4	0.52
20.64	48	43	79	0.02	0	0	0.4	0.52
20.68	48	43	79	0	0	0	0.4	0.52
20.72	48	44	79	0	0.01	0	0.39	0.52
20.76	48	44	79	-0.01	0.01	0	0.39	0.51
20.80	47	44	78	-0.01	0.01	0	0.39	0.49
20.84	47	44	76	0	0.01	0	0.39	0.49
20.88	47	44	71	0.02	0	0	0.39	0.49
20.92	47	44	71	0.02	0	0	0.38	0.49
20.96	47	44	69	0.02	0	0	0.37	0.49
21.00	48	45	67	0.02	0	0	0.38	0.5
21.04	48	45	65	0.01	0	0	0.38	0.5
21.08	49	45	65	0.01	0	0	0.39	0.5
21.12	49	45	65	0.01	0	0	0.39	0.49
21.16	50	46	64	0.02	0	0	0.39	0.49
21.20	50	47	65	0.02	0	0	0.38	0.49
